"id" "count" "brand" "price.max" "price.min" "urls" "colors" "name" "Onlinemerchant" "price.avg_USD" "weight_KG" "date_trend"
"122" "AVpe9IBk1cnluZ0-aqJF" 1 "Others" 73.73 73.73 "https://images-na.ssl-images-amazon.com/images/I/51N7F5RYs0L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51N7F5RYs0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/419TAfmDdmL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51rSnxVccsL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51p6EGbLlBL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51CYhpie3KL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51SdNQm2HlL._SS40_.jpg" "Other" "Sneed- Customized Latin Women's Sandals Customized Heel Dance Shoes With Rhinestone Buckle More Colors , Gold-us8.5 / Eu39 / Uk6.5 / Cn40 , Gold-us8.5 / Eu39 / Uk6.5 / Cn40" "YuTin Jia" 74 0.599 28.0000000000018
"123" "AVpe9Iz01cnluZ0-aqbu" 1 "Others" 69.3208 69.3208 "http://ecx.images-amazon.com/images/I/31KlrdpLFtL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31KlrdpLFtL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31wwJF8UIaL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31LjAyqL3cL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31wwJF8UIaL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31wwJF8UIaL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31wwJF8UIaL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/316GAnBsIEL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31LjAyqL3cL._SS40_.jpg, http://ecx.images-amazon.com/images/I/316GAnBsIEL._SS40_.jpg" "Black" "Yu&yu Women's Shoes Round Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 69 0.499 37.0000000000018
"124" "AVpe9ObZ1cnluZ0-asa9" 1 "Others" 77.7742 77.7742 "https://images-na.ssl-images-amazon.com/images/I/41QRGPKrpjL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41QRGPKrpjL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41K9ZW2TO8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41K9ZW2TO8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41QRGPKrpjL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41QRGPKrpjL._SY300_QL70_.jpg" "Red" "Yu&yu Women's Shoes Low Heel Round Toe Fashion Sneakers Casual Shoes More Colors Available" "Amazon.ca" 78 0.499 37.0000000000018
"125" "AVpe9pAO1cnluZ0-a2Ho" 1 "Others" 52.56 52.56 "https://images-na.ssl-images-amazon.com/images/I/51%2BC5M4Iv0L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51%2BC5M4Iv0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51LrvDTBy%2BL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51Hch3gSy-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51p1P9Hkc2L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/513jIN6y82L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51pd2qp4XDL._SS40_.jpg" "Other" "Sneed- Non Customizable Women's Dance Shoes Latin Suede Cuban Heel Outdoor More Colors , Blue-us7.5 / Eu38 / Uk5.5 / Cn38 , Blue-us7.5 / Eu38 / Uk5.5 / Cn38" "YuTin Jia" 53 0.599 28.0000000000018
"126" "AVpe9Q8iilAPnD_xRwLk" 1 "Others" 71.6349 71.6349 "https://images-na.ssl-images-amazon.com/images/I/31vgmHX2iZL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31%2BvrrnOcML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31D9voYZZHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31xO0cmXyjL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Gd3eqwnML._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Gd3eqwnML._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31D9voYZZHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Gd3eqwnML._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31%2BvrrnOcML._SS40_.jpg, http://ecx.images-amazon.com/images/I/31t-2xsKktL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31t-2xsKktL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31xO0cmXyjL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31vgmHX2iZL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Gd3eqwnML._SY300_QL70_.jpg" "Black" "Yu&yu Women's Shoes Round Toe Flat Heel Calf Hair Loafers Shoes More Colors Available" "Amazon.ca" 72 0.499 37.0000000000018
"127" "AVpe9tFqLJeJML43zV_4" 2 "ITALIAN COMFORT" 31.995 31.995 "http://i5.walmartimages.com/dfw/dce07b8c-a59f/k2-_7adf89a6-0a7e-4237-8fe2-d1d66d6ff909.v1.jpg" "Other" "Italian Comfort 1417f3 Women Us 9 Brown Clogs" "Apparel Save - Walmart.com" 32 0.45 33
"128" "AVpe9VvuLJeJML43zNn3" 1 "Others" 42.1721 42.1721 "http://ecx.images-amazon.com/images/I/31mCtljcagL._SS40_.jpg, http://ecx.images-amazon.com/images/I/319RzkI01iL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31M-sXkinOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31M-sXkinOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41cYMOobJgL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31mCtljcagL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/319RzkI01iL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/411CVIdk%2B4L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31mCtljcagL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41yCMUYeo1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31mCtljcagL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/411CVIdk%2B4L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41yCMUYeo1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41cYMOobJgL._SS40_.jpg" "Blue" "Yu&yu Women's Shoes Liangmeiyue Comfort Flat Heel Flats Shoes With Rhinestone Casual Shoes More Colors Available" "Amazon.ca" 42 0.499 37.0000000000018
"129" "AVpe9YZj1cnluZ0-awEg" 1 "Others" 38.69 38.69 "https://images-na.ssl-images-amazon.com/images/I/41SGkh8650L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41SGkh8650L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51OHO9fPX4L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51cX8jP%2BqOL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51Cyy-fOhGL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51IJOjB-dBL._SS40_.jpg" "Other" "Sneed- Non Customizable Women's Dance Shoes Latin Satin Chunky Heel Black/blue/brown/gold , Black and Gold-us5 / Eu35 / Uk3 / Cn34 , Black and Gold-us5 / Eu35 / Uk3 / Cn34" "YuTin Jia" 39 0.599 28.0000000000018
"130" "AVpf0bDsilAPnD_xi2iw" 4 "MUCK BOOT" 83.4275 19.9225 "http://ecx.images-amazon.com/images/I/41F4KkR-ekL._SY395_QL70_.jpg, http://ecx.images-amazon.com/images/I/41F4KkR-ekL._US40_.jpg, http://ecx.images-amazon.com/images/I/41s6vSH00dL._US40_.jpg, http://ecx.images-amazon.com/images/I/41meyxQf14L._US40_.jpg, http://ecx.images-amazon.com/images/I/41GCZQG%2BmXL._US40_.jpg, http://ecx.images-amazon.com/images/I/417t7ByT8iL._US40_.jpg, http://ecx.images-amazon.com/images/I/41dY2VtLNAL._US40_.jpg, http://ecx.images-amazon.com/images/I/51WtAZS0K-L._US40_.jpg" "Other" "The Original Muckboots Daily Garden Shoe" "" 52 0.9 38.0000000000009
"131" "AVpf0TST1cnluZ0-r1Fo" 1 "Others" 62.78 62.78 "https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/413IWOuzR1L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41fXF2GdvWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41LqzpTjF3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41bii8tBv0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41N6Kw-pOWL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Z1c-vi-jL._SS40_.jpg" "Other" "Sneed- Customizable Women's Dance Shoes Latin/salsa Satin Customized Heel Black/blue/yellow/pink/purple/red/white/fuchsia , Purple-us5 / Eu35 / Uk3 / Cn34 , Purple-us5 / Eu35 / Uk3 / Cn34" "YuTin Jia" 63 0.599 28.0000000000018
"132" "AVpf0y5Q1cnluZ0-r-Op" 1 "Others" 77.7742 77.7742 "http://ecx.images-amazon.com/images/I/31U9XQHO5SL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31WrWie01aL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31-8boxBxtL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41L3rbscp0L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41L3rbscp0L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31YhD6tMD%2BL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31-8boxBxtL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31U9XQHO5SL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31YhD6tMD%2BL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31WrWie01aL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31AGR5mMA7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31-8boxBxtL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31-8boxBxtL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31AGR5mMA7L._SS40_.jpg" "Black" "Yu&yu Women's Shoes Round Toe Chunky Heel Oxfords Shoes More Colors Available" "Amazon.ca" 78 0.499 37.0000000000018
"133" "AVpf14rh1cnluZ0-sR75" 1 "Others" 69.3208 69.3208 "http://ecx.images-amazon.com/images/I/31aGdzTtbgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31aGdzTtbgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Gu-O04mpL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31KWS4ixrLL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/311RAdgWShL._SS40_.jpg, http://ecx.images-amazon.com/images/I/3127IPOt4UL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31KWS4ixrLL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31aGdzTtbgL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31gxYByda0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/3127IPOt4UL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Gu-O04mpL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31aGdzTtbgL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/311RAdgWShL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31gxYByda0L._SS40_.jpg" "Black" "Yu&yu Women's Flat Heel Comfort Flats Shoes(more Colors) , Black , Us6.5-7 / Eu37 / Uk4.5-5 / Cn37" "Yu Qian" 69 0.499 37.0000000000018
"134" "AVpf15oI1cnluZ0-sSNE" 4 "BCBGENERATION" 50.735675 50.735675 "https://i5.walmartimages.com/asr/010cbe8b-5c2e-4445-8fb6-1460d3ca053e_1.fe8d9ac77afb0913a04d220416f8ef1e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF, http://ecx.images-amazon.com/images/I/41TVSaItlZL._SY300_.jpg, http://ecx.images-amazon.com/images/I/41TVSaItlZL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41b04S0RLcL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31VgCbUFTfL._SS40_.jpg, http://ecx.images-amazon.com/images/I/4166kbn7PAL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41dr1iZJNRL._SS40_.jpg" "Other" "Bcbgeneration Cynthia   Pointed Toe Synthetic  Heels" "ShoeMetro CA" 51 0.907 40.0000000000018
"135" "AVpf16ax1cnluZ0-sSaF" 2 "Others" 38.6754 38.6754 "http://ecx.images-amazon.com/images/I/31RA16U4h9L._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31RA16U4h9L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41GDCBaBIcL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31pJ2C2IeFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31QH51Xea5L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Q1Y6g9QQL._SS40_.jpg" "Other" "Pearl Faux Suede Stiletto High Heel Black Court Shoes" "ShuWish UK - Ships from UK in 5 - 10 Days" 39 0.998 34.0000000000018
"136" "AVpf18qfLJeJML43EwDJ" 1 "Others" 93.5714 93.5714 "http://ecx.images-amazon.com/images/I/316Zc6QGy0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31CJU%2BShzDL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31CJU%2BShzDL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Nv5tOWATL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31apHjLJSdL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31kcVlVhoIL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/316Zc6QGy0L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31CJU%2BShzDL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31-hytTX0IL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31apHjLJSdL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31CJU%2BShzDL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31Nv5tOWATL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31-hytTX0IL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31kcVlVhoIL._SS40_.jpg" "Brown" "Yu&yu Women's Shoes Heels Round Toe Flat Heel Flats Wedding Shoes More Colors Available" "Amazon.ca" 94 0.499 37.0000000000018
"137" "AVpf1EMMLJeJML43EgHo" 1 "Others" 55.4289 55.4289 "https://images-na.ssl-images-amazon.com/images/I/41t1W%2BH5pTL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41yeM0FfZEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41t1W%2BH5pTL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51JxnsrcoiL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41yeM0FfZEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41IDiT6u9kL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41IDiT6u9kL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41IDiT6u9kL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41IDiT6u9kL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51JxnsrcoiL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41k3Yd3dA3L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41k3Yd3dA3L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg" "Red" "Yu&yu Leather Unisex's Athletic Fashion Sneakers , Red , Us5 / Eu35 / Uk3 / Cn34" "Yu Qian" 55 0.499 37.0000000000018
"138" "AVpf1MssilAPnD_xjEp0" 1 "Others" 71.6349 71.6349 "https://images-na.ssl-images-amazon.com/images/I/419csG2GekL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41KPdTT1ypL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Zo68lMuFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41KPdTT1ypL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31n74nz0TKL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41hIQIoP3dL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Zo68lMuFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41dr8BgpdoL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41hIQIoP3dL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31n74nz0TKL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41KPdTT1ypL._SS40_.jpg, http://ecx.images-amazon.com/images/I/419csG2GekL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41dr8BgpdoL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41KPdTT1ypL._SY300_QL70_.jpg" "Black" "Yu&yu Women's Shoes Comfort Low Heel Canvas Fashion Sneakers Shoes More Colors Available" "Amazon.ca" 72 0.499 37.0000000000018
"139" "AVpf1TjVLJeJML43EkZi" 1 "Others" 79.8255 79.8255 "https://images-na.ssl-images-amazon.com/images/I/31NmjaiSUSL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31NmjaiSUSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41a5wOdsc0L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41r1Ay1rdHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31r9yqXdpgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41I3DfrVn7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41I3DfrVn7L._SS40_.jpg, http://ecx.images-amazon.com/images/I/41r1Ay1rdHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31kG1vhDgOL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31r9yqXdpgL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31NmjaiSUSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31kG1vhDgOL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31NmjaiSUSL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41a5wOdsc0L._SS40_.jpg" "White" "Yu&yu Women's Shoes Low Heel Pointed Toe Oxfords Office & Career/dress/casual Black/brown/white" "Amazon.ca" 80 0.499 37.0000000000018
"140" "AVpf1VlR1cnluZ0-sIBL" 1 "Others" 46.6981 46.6981 "https://images-na.ssl-images-amazon.com/images/I/51J1OmUAQHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41m3bsGAmdL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41pXdmWZaSL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41pXdmWZaSL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41X4wR%2BZIaL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41E9Lgv1MmL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41E9Lgv1MmL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41X4wR%2BZIaL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51J1OmUAQHL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41X4wR%2BZIaL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41SrjW6MLEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41m3bsGAmdL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41SrjW6MLEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41X4wR%2BZIaL._SY300_QL70_.jpg" "Black" "Yu&yu Women's Shoes Lace Flat Heel Pointed Toe Flats Casual Black/beige" "Amazon.ca" 47 0.499 37.0000000000018
"141" "AVpf1za21cnluZ0-sQb2" 1 "Others" 52.0271 52.0271 "http://ecx.images-amazon.com/images/I/41dWtU64hSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41eA3UI5dxL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41XFKJwpfhL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41r6r8SEYYL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41XFKJwpfhL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41XFKJwpfhL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/41eA3UI5dxL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41XFKJwpfhL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41JDXVJMauL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41r6r8SEYYL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41dWtU64hSL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41JDXVJMauL._SS40_.jpg" "Black" "Yu&yu Women's Shoes Pointed Toe Chunky Heel Oxfords Shoes More Colors Available" "Amazon.ca" 52 0.499 37.0000000000018
"142" "AVpf299_ilAPnD_xjjrf" 1 "Others" 73.0949 73.0949 "https://images-na.ssl-images-amazon.com/images/I/31mCSA9vD-L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31%2BH8fN1mSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31PYRWNBpfL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31PYRWNBpfL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31Oyb8EbLEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31PYRWNBpfL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31alz6VchmL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31PYRWNBpfL._SY300_QL70_.jpg, https://images-na.ssl-images-amazon.com/images/I/31qKkZIZaRL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31%2BH8fN1mSL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31mCSA9vD-L._SS40_.jpg, http://ecx.images-amazon.com/images/I/31Oyb8EbLEL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31qKkZIZaRL._SS40_.jpg, http://ecx.images-amazon.com/images/I/31alz6VchmL._SS40_.jpg" "Brown" "Yu&yu Satin Flat Heel Closed Toe With Bowknot Wedding Party Women's Shoes" "Amazon.ca" 73 0.499 37.0000000000018
"143" "AVpf2ds41cnluZ0-scR2" 2 "Others" 42.3254 42.3254 "http://ecx.images-amazon.com/images/I/41p3MPjdfYL._SS40_.jpg, http://ecx.images-amazon.com/images/I/419xQg6xf4L._SS40_.jpg, http://ecx.images-amazon.com/images/I/51D1D728PAL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41%2BZslXsvhL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41Ugl6ydgFL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51D1D728PAL._SY300_QL70_.jpg" "Other" "Peeptoe Glitter Stiletto Very High Heel Gold Peep Toe Shoes" "ShuWish UK - Ships from UK in 5 - 10 Days" 42 0.699 37.0000000000018
"144" "AVpf2ik2ilAPnD_xjcsO" 1 "Others" 69.3208 69.3208 "http://ecx.images-amazon.com/images/I/31khLdD5mNL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/41S9dLxbDHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41S9dLxbDHL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31khLdD5mNL._SY300_QL70_.jpg, http://ecx.images-amazon.com/images/I/31khLdD5mNL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/31khLdD5mNL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41jO8GBS8vL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41gByNGmugL._SS40_.jpg, http://ecx.images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nFYZH89eL._SS40_.jpg, http://ecx.images-amazon.com/images/I/41jO8GBS8vL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41gByNGmugL._SS40_.jpg, https://images-na.ssl-images-amazon.com/images/I/41uRKlmrK8L._SS40_.jpg" "Red" "Yu&yu Women's Shoes Peep Toe Flat Heel Flats Shoes More Colors Available" "Amazon.ca" 69 0.499 37.0000000000018
